ccode,scode,country,year,democ,autoc,polity,polity2,durable,xconst,CL,legalfoia,implemented,exemptions,anyoneaccess,fees,foi,investigations,evidence,subpoena,publicreports,minorityreport,staffing,lop,duplicate,CL_recoded,spii,region
500,"UGA","Uganda",1998,0,4,-4,-4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
500,"UGA","Uganda",1999,0,4,-4,-4,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
500,"UGA","Uganda",2000,0,4,-4,-4,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
500,"UGA","Uganda",2001,0,4,-4,-4,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
500,"UGA","Uganda",2002,0,4,-4,-4,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
500,"UGA","Uganda",2003,0,4,-4,-4,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
500,"UGA","Uganda",2004,0,4,-4,-4,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
500,"UGA","Uganda",2005,1,2,-1,-1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
500,"UGA","Uganda",2006,1,2,-1,-1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1970,0,7,-7,-7,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1971,0,7,-7,-7,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1972,0,7,-7,-7,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1973,0,7,-7,-7,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1974,0,7,-7,-7,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1975,0,7,-7,-7,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1976,0,7,-7,-7,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1977,0,7,-7,-7,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1978,0,7,-7,-7,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1979,0,6,-6,-6,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1980,0,6,-6,-6,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1981,0,6,-6,-6,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1982,0,7,-7,-7,13,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1983,0,7,-7,-7,14,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1984,0,7,-7,-7,15,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1985,0,7,-7,-7,16,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1986,0,7,-7,-7,17,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1987,0,7,-7,-7,18,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1988,0,7,-7,-7,19,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1989,0,7,-7,-7,20,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1990,0,7,-7,-7,21,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1991,0,5,-5,-5,22,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1992,0,5,-5,-5,23,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1993,0,5,-5,-5,24,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1994,0,5,-5,-5,25,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1995,0,5,-5,-5,26,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1996,0,5,-5,-5,27,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1997,2,4,-2,-2,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1998,2,4,-2,-2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",1999,2,4,-2,-2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",2000,2,4,-2,-2,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",2001,2,4,-2,-2,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
501,"KEN","Kenya",2002,8,0,8,8,0,6,4,0,0,0,0,0,0,0,0,0,0,0,.25,0,1,.5,.1666667,3
501,"KEN","Kenya",2003,8,0,8,8,1,6,3,0,0,0,0,0,0,0,0,0,0,0,.25,0,1,.6666667,.2222222,3
501,"KEN","Kenya",2004,8,0,8,8,2,6,3,0,0,0,0,0,0,0,0,0,0,0,.25,0,1,.6666667,.2222222,3
501,"KEN","Kenya",2005,8,0,8,8,3,6,3,0,0,0,0,0,0,0,0,0,0,0,.25,0,1,.6666667,.2222222,3
501,"KEN","Kenya",2006,8,0,8,8,4,6,3,0,0,0,0,0,0,0,0,0,0,0,.25,0,1,.6666667,.2222222,3
510,"TAZ","Tanzania",1970,0,6,-6,-6,9,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1971,0,6,-6,-6,10,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1972,0,6,-6,-6,11,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1973,0,6,-6,-6,12,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1974,0,6,-6,-6,13,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1975,0,6,-6,-6,14,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1976,0,6,-6,-6,15,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1977,0,6,-6,-6,16,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1978,0,6,-6,-6,17,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1979,0,6,-6,-6,18,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1980,0,6,-6,-6,19,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1981,0,6,-6,-6,20,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1982,0,6,-6,-6,21,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1983,0,6,-6,-6,22,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1984,0,6,-6,-6,23,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1985,0,6,-6,-6,24,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1986,0,6,-6,-6,25,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1987,0,6,-6,-6,26,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1988,0,6,-6,-6,27,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1989,0,6,-6,-6,28,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1990,0,6,-6,-6,29,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1991,0,6,-6,-6,30,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1992,0,5,-5,-5,31,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1993,0,5,-5,-5,32,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1994,0,5,-5,-5,33,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1995,2,3,-1,-1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1996,2,3,-1,-1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1997,2,3,-1,-1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1998,2,3,-1,-1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",1999,2,3,-1,-1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",2000,2,3,-1,-1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",2001,2,3,-1,-1,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",2002,2,3,-1,-1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",2003,2,3,-1,-1,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",2004,2,3,-1,-1,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",2005,2,3,-1,-1,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
510,"TAZ","Tanzania",2006,2,3,-1,-1,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1970,0,7,-7,-7,4,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1971,0,7,-7,-7,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1972,0,7,-7,-7,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1973,0,7,-7,-7,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1974,0,7,-7,-7,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1975,0,7,-7,-7,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1976,0,7,-7,-7,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1977,0,7,-7,-7,11,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1978,0,7,-7,-7,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1979,0,7,-7,-7,13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1980,0,7,-7,-7,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1981,0,7,-7,-7,15,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1982,0,7,-7,-7,16,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1983,0,7,-7,-7,17,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1984,0,7,-7,-7,18,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1985,0,7,-7,-7,19,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1986,0,7,-7,-7,20,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1987,0,7,-7,-7,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1988,0,7,-7,-7,22,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1989,0,7,-7,-7,23,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1990,0,7,-7,-7,24,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1991,0,7,-7,-7,25,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1992,-88,-88,-88,-3,0,-88,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1993,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1994,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1995,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1996,0,5,-5,-5,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1997,0,5,-5,-5,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1998,1,2,-1,-1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",1999,1,2,-1,-1,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",2000,1,2,-1,-1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",2001,-88,-88,-88,0,3,-88,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",2002,-88,-88,-88,2,0,-88,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",2003,-88,-88,-88,3,0,-88,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",2004,-88,-88,-88,5,0,-88,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
516,"BUI","Burundi",2005,7,1,6,6,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3333333,.1111111,3
516,"BUI","Burundi",2006,7,1,6,6,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3333333,.1111111,3
517,"RWA","Rwanda",1970,1,6,-5,-5,9,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1971,1,6,-5,-5,10,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1972,1,6,-5,-5,11,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1973,0,7,-7,-7,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1974,0,7,-7,-7,13,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1975,0,7,-7,-7,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1976,0,7,-7,-7,15,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1977,0,7,-7,-7,16,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1978,0,7,-7,-7,17,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1979,0,7,-7,-7,18,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1980,0,7,-7,-7,19,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1981,0,7,-7,-7,20,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1982,0,7,-7,-7,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1983,0,7,-7,-7,22,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1984,0,7,-7,-7,23,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1985,0,7,-7,-7,24,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1986,0,7,-7,-7,25,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1987,0,7,-7,-7,26,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1988,0,7,-7,-7,27,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1989,0,7,-7,-7,28,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1990,0,7,-7,-7,29,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1991,0,7,-7,-7,30,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1992,0,7,-7,-7,31,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1993,0,7,-7,-7,32,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1994,0,6,-6,-6,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1995,0,6,-6,-6,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1996,0,6,-6,-6,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1997,0,6,-6,-6,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1998,0,6,-6,-6,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",1999,0,6,-6,-6,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",2000,0,4,-4,-4,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",2001,0,4,-4,-4,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",2002,0,4,-4,-4,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",2003,0,3,-3,-3,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",2004,0,3,-3,-3,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",2005,0,3,-3,-3,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
517,"RWA","Rwanda",2006,0,3,-3,-3,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1970,0,7,-7,-7,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1971,0,7,-7,-7,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1972,0,7,-7,-7,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1973,0,7,-7,-7,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1974,0,7,-7,-7,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1975,0,7,-7,-7,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1976,0,7,-7,-7,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1977,0,7,-7,-7,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1978,0,7,-7,-7,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1979,0,7,-7,-7,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1980,0,7,-7,-7,11,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1981,0,7,-7,-7,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1982,0,7,-7,-7,13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1983,0,7,-7,-7,14,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1984,0,7,-7,-7,15,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1985,0,7,-7,-7,16,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1986,0,7,-7,-7,17,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1987,0,7,-7,-7,18,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1988,0,7,-7,-7,19,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1989,0,7,-7,-7,20,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1990,0,7,-7,-7,21,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1991,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1992,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1993,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1994,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1995,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1996,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1997,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1998,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",1999,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",2000,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",2001,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",2002,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",2003,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",2004,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",2005,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
520,"SOM","Somalia",2006,-77,-77,-77,0,0,-77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1977,0,8,-8,-8,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1978,0,8,-8,-8,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1979,0,8,-8,-8,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1980,0,8,-8,-8,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1981,0,8,-8,-8,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1982,0,8,-8,-8,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1983,0,8,-8,-8,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1984,0,8,-8,-8,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1985,0,8,-8,-8,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1986,0,8,-8,-8,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1987,0,8,-8,-8,10,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1988,0,8,-8,-8,11,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1989,0,8,-8,-8,12,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1990,0,8,-8,-8,13,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1991,0,8,-8,-8,14,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
522,"DJI","Djibouti",1992,0,7,-7,-7,15,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
